GEO_ID,zip_code,median_age,sex_ratio,age_dependency_ratio,undergraduate_students,employment_population_ratio,total_workers,workers_not_from_home,commute_vehicles,median_household_value
860Z200US91911,91911,35.8,93.3,58.4,5855,57.6,39513,37274,32095,485300
860Z200US91913,91913,35,102.8,57.4,5107,59.6,24923,22095,19585,578600
860Z200US91914,91914,37.1,111.3,54.1,1699,60.6,8572,7666,6315,739300
860Z200US91915,91915,33.7,103.4,61.9,3138,59.9,16701,14949,13800,604600
860Z200US91916,91916,54.1,119.2,71.6,126,63,972,826,760,479600
860Z200US91917,91917,32.4,77.2,77.6,42,62.8,280,236,190,433300
860Z200US91931,91931,37.9,59.7,148.4,23,51,228,205,160,-
860Z200US91932,91932,33.4,102.3,48.6,1938,60.3,13301,12256,10465,639200
860Z200US91934,91934,61,172.6,36.3,80,26.8,195,195,null,265500
860Z200US91935,91935,47.6,104.4,78.8,428,50.8,3780,3472,3200,681300
860Z200US91941,91941,40.5,91.7,62.2,2099,59.5,16219,14290,12935,684900
860Z200US91942,91942,36,84.8,52.5,2989,61.4,20823,18702,16545,578600
860Z200US91945,91945,35.7,98.1,57.5,1622,57.9,12950,11672,10255,478800
860Z200US91948,91948,27.8,110.8,29.2,20,32.8,45,32,null,240300
860Z200US91950,91950,36.2,91.3,59.1,3847,55,26750,25528,20325,450700
860Z200US91962,91962,46.9,107.4,85.8,165,56.7,1067,816,765,433300
860Z200US91963,91963,42.8,117.8,72.2,46,44.2,154,154,135,350000
860Z200US91977,91977,35.2,100,60.8,4701,58.5,29914,27718,24545,493000
860Z200US91978,91978,37,99.4,56.6,932,63.2,5712,5193,4915,454100
860Z200US91980,91980,-,-,-,0,-,0,0,-,-
860Z200US92003,92003,45.9,104.2,73.1,331,52,1834,1581,1485,720300
860Z200US92004,92004,62.8,74.7,134.3,133,41.6,1006,644,640,320600
860Z200US92007,92007,40.7,118.7,80.3,383,63.9,5592,4184,3855,1304000
860Z200US92008,92008,41.8,106.8,51.9,1590,60.9,14674,12129,10575,881300
860Z200US92009,92009,42.5,91.5,72.5,1894,62.7,22092,17542,16460,964200
860Z200US92010,92010,41.5,102.5,68.7,580,56,7462,6068,5660,776000
860Z200US92011,92011,43.8,100.3,74.4,1120,57.5,10817,7377,6710,924700
860Z200US92014,92014,50.8,109.2,82.6,317,56.5,6206,4132,3820,1827000
860Z200US92019,92019,39.4,94.5,68,3276,59.3,21228,19055,17305,576700
860Z200US92020,92020,35.1,97.5,60,3921,56.5,26027,23925,20530,576200
860Z200US92021,92021,35.2,93.8,67,4541,56.8,30925,28640,25275,469100
860Z200US92024,92024,43.2,95.2,62.6,2109,61,25266,19533,17510,1063400
860Z200US92025,92025,34.9,103.9,63.1,3122,59,22733,20833,17755,558600
860Z200US92026,92026,37.3,103.4,61.2,3111,61.3,25362,22966,20525,539900
860Z200US92027,92027,34.5,99.5,56,3662,61.1,26869,24581,21745,493300
860Z200US92028,92028,39.7,97.4,75.2,2495,54.2,21771,19757,17865,627900
860Z200US92029,92029,44.4,93.5,69.5,1083,60.3,9531,8106,7370,690900
860Z200US92036,92036,55.8,128.1,70.3,86,39.3,1026,844,700,425900
860Z200US92037,92037,46.8,104.8,77,2063,53.7,16726,13000,10260,1614900
860Z200US92040,92040,39.3,97.7,62.2,2220,57.8,20945,18341,16580,540200
860Z200US92054,92054,36.4,100.6,46.3,2046,63.5,19452,16770,14215,648800
860Z200US92055,92055,21.4,2943.4,0,111,2.5,9853,9504,1130,-
860Z200US92056,92056,38.1,101,65.5,3555,58,25835,23028,20495,583700
860Z200US92057,92057,37.5,96.4,57,4616,62.6,29735,26953,23755,530600
860Z200US92058,92058,25,118.6,54.8,4015,40.4,23196,21302,16210,510400
860Z200US92059,92059,38.3,71.6,83.6,47,48.2,501,424,405,234200
860Z200US92060,92060,67.3,72.7,126.6,0,50.5,198,198,185,-
860Z200US92061,92061,53.8,107.9,102.4,58,40.6,558,457,455,611500
860Z200US92064,92064,41.6,105.1,69,2377,58.9,22719,19722,17840,767500
860Z200US92065,92065,40.5,109.4,58.6,2329,62.6,18580,16774,15625,593100
860Z200US92066,92066,54.4,88.4,59.1,0,47.6,143,137,135,364900
860Z200US92067,92067,46.5,83.4,90.6,344,43.9,3046,2366,1945,"2,000,000+"
860Z200US92069,92069,35.1,99,57.6,3863,64.8,23099,20748,18820,569500
860Z200US92070,92070,44.9,178.5,61.8,14,58.9,439,376,370,335700
860Z200US92071,92071,39.3,94.5,62.2,3771,58.3,27547,24919,22980,524100
860Z200US92075,92075,46.3,90,72.3,369,57.4,5499,4275,3535,1442900
860Z200US92078,92078,37.5,99.3,74.2,4336,59.8,23408,19093,17300,665300
860Z200US92081,92081,37.2,104.6,55.7,1624,62.9,15237,13287,12350,599400
860Z200US92082,92082,41.7,98.4,72,875,58.4,9189,8044,7645,620700
860Z200US92083,92083,33.1,100.2,56.4,2564,64.3,19113,18000,16100,467600
860Z200US92084,92084,35.1,107.8,58.2,2953,61.1,23922,21623,19920,600600
860Z200US92086,92086,59.5,100.6,85,25,39.2,436,363,355,265800
860Z200US92091,92091,58.2,76.5,99,0,47,534,414,385,1359400
860Z200US92092,92092,-,-,-,0,-,0,0,-,-
860Z200US92093,92093,-,-,-,0,-,0,0,-,-
860Z200US92096,92096,-,-,-,0,-,0,0,-,-
860Z200US92101,92101,36.6,130.8,25.1,2229,59.3,26038,21114,14655,626000
860Z200US92102,92102,34,100.6,45.9,1745,63.1,20931,19139,15260,477100
860Z200US92103,92103,41.7,108.5,41.4,1365,67.2,21165,17772,15010,835300
860Z200US92104,92104,34.2,106,30.1,2787,74.2,29589,25213,21535,679300
860Z200US92105,92105,33.3,104.8,54.1,5123,58,32941,30271,23635,459200
860Z200US92106,92106,37.3,98.5,59.9,2437,53.6,10932,9138,7420,1070000
860Z200US92107,92107,36.1,104.4,39.6,2274,68.7,17290,13749,11250,982300
860Z200US92108,92108,33.1,108.2,21.8,2413,67.7,14489,12781,11670,469300
860Z200US92109,92109,33.1,115,26.1,2227,76.1,31069,25166,21595,962000
860Z200US92110,92110,33.1,101.6,39.4,5114,57.3,15306,12689,10305,688800
860Z200US92111,92111,35.9,96.9,46.6,6195,61.2,24967,22459,19185,604600
860Z200US92113,92113,31,99.4,60.4,2911,58.9,22332,21141,16290,406600
860Z200US92114,92114,36.6,105,60.5,4954,55.6,30221,27943,23975,461500
860Z200US92115,92115,28.8,97.2,35.2,15343,56.1,29559,26370,22075,580800
860Z200US92116,92116,35.9,103.8,27.2,1859,74.3,21113,17078,15065,690400
860Z200US92117,92117,37.5,104.4,50.7,4362,64.2,29594,25165,22560,690000
860Z200US92118,92118,41.7,122.1,66.2,985,42.1,9746,8071,6060,1656900
860Z200US92119,92119,42.6,85.8,68.9,1742,59.9,11823,9547,8785,632500
860Z200US92120,92120,39.8,100.1,61.4,2233,62.2,14929,12544,11315,654100
860Z200US92121,92121,32.9,118.4,31.6,767,69.3,2427,2136,1825,821100
