GEO_ID,zip_code,household_total,median_household_income,mean_household_income,total_families,median_family_income,mean_family_income,calculated_household_total,not_all_lengths_1
860Z200US70040,70040,567,-,53240,268,37054,56244,30187080,Yes
860Z200US70041,70041,1062,33750,56102,640,40833,65813,59580324,Yes
860Z200US70043,70043,7795,49047,68057,5286,55437,74801,530504315,Yes
860Z200US70047,70047,4784,91236,106698,3823,106365,116847,510443232,Yes
860Z200US70049,70049,507,58802,70730,391,82804,86111,35860110,Yes
860Z200US70051,70051,602,90379,83836,355,102240,101994,50469272,Yes
860Z200US70052,70052,1056,73333,78884,862,75976,84807,83301504,Yes
860Z200US70053,70053,7432,41275,57111,3683,55745,71291,424448952,Yes
860Z200US70056,70056,14112,60108,80804,9645,71915,93504,1140306048,Yes
860Z200US70057,70057,1471,57574,78434,1019,83616,93203,115376414,Yes
860Z200US70058,70058,14652,56023,89609,9946,67759,111113,1312951068,Yes
860Z200US70062,70062,6152,46039,62663,3933,55203,73309,385502776,Yes
860Z200US70065,70065,20207,62862,88211,13038,79484,102518,1782479677,Yes
860Z200US70067,70067,1003,54352,80248,730,73333,92145,80488744,Yes
860Z200US70068,70068,11970,65601,86812,8986,76532,97676,1039139640,Yes
860Z200US70070,70070,4975,75403,95835,3761,96403,109702,476779125,Yes
860Z200US70071,70071,1123,44792,66069,827,55734,76926,74195487,Yes
860Z200US70072,70072,20586,53226,66949,14402,64027,75089,1378212114,Yes
860Z200US70075,70075,1721,63723,84435,1232,80000,96269,145312635,Yes
860Z200US70076,70076,49,49583,50022,23,-,N,2451078,Yes
860Z200US70079,70079,1128,66360,99436,812,68750,87164,112163808,Yes
860Z200US70080,70080,339,60750,79806,200,113155,100247,27054234,Yes
860Z200US70083,70083,753,41994,66269,609,50525,72407,49900557,Yes
860Z200US70084,70084,2220,45701,55724,1585,51344,63659,123707280,Yes
860Z200US70085,70085,1569,42294,57442,1111,42404,58724,90126498,Yes
860Z200US70086,70086,714,42800,51851,490,36974,57069,37021614,Yes
860Z200US70087,70087,2650,55220,73748,1671,70168,94003,195432200,Yes
860Z200US70090,70090,2797,51448,66960,2040,66020,80266,187287120,Yes
860Z200US70091,70091,81,-,55491,50,69091,65324,4494771,Yes
860Z200US70092,70092,2508,63971,73488,1870,77609,83078,184307904,Yes
860Z200US70094,70094,11995,41909,55452,7988,44599,62544,665146740,Yes
860Z200US70112,70112,2205,32654,55941,443,32785,60880,123349905,Yes
860Z200US70113,70113,3748,26189,48456,1340,38545,61137,181613088,Yes
860Z200US70114,70114,9622,31779,52649,4387,50392,70620,506588678,Yes
860Z200US70115,70115,14437,80672,126170,6799,134609,180372,1821516290,Yes
860Z200US70116,70116,5730,41077,78380,1611,72330,118939,449117400,Yes
860Z200US70117,70117,12145,33374,55128,4703,47740,73080,669529560,Yes
860Z200US70118,70118,12880,54046,104304,6078,84050,152399,1343435520,Yes
860Z200US70119,70119,16864,42922,64121,5641,61875,91737,1081336544,Yes
860Z200US70121,70121,5625,52298,68331,2656,71250,85476,384361875,Yes
860Z200US70122,70122,14939,41309,62927,7103,62390,85837,940066453,Yes
860Z200US70123,70123,12619,73668,96073,7437,93387,116206,1212345187,Yes
860Z200US70124,70124,7867,104563,146831,4694,148712,191516,1155119477,Yes
860Z200US70125,70125,6515,52307,78326,3498,70137,96789,510293890,Yes
860Z200US70126,70126,10691,31235,45273,5824,38561,54778,484013643,Yes
860Z200US70127,70127,9714,28283,45151,4881,43514,62068,438596814,Yes
860Z200US70128,70128,7917,39400,60256,4540,57153,74415,477046752,Yes
860Z200US70129,70129,3067,39354,56206,2065,54817,67088,172383802,Yes
860Z200US70130,70130,7268,65778,110721,2390,84135,154811,804720228,Yes
860Z200US70131,70131,10847,56464,78616,5837,78729,102170,852747752,Yes
860Z200US70148,70148,130,"2,500-",7891,11,-,N,1025830,Yes
860Z200US70301,70301,17614,57969,82117,11586,76609,102421,1446408838,Yes
860Z200US70339,70339,2119,39043,68659,1141,71587,96404,145488421,Yes
860Z200US70341,70341,1458,37921,68012,945,50959,91610,99161496,Yes
860Z200US70342,70342,1775,47964,73635,1169,86141,93027,130702125,Yes
860Z200US70343,70343,1839,68345,91033,1448,93571,104881,167409687,Yes
860Z200US70344,70344,2138,55484,63939,1380,65179,75818,136701582,Yes
860Z200US70345,70345,3661,66910,73010,2528,79615,84018,267289610,Yes
860Z200US70346,70346,3720,28565,53759,2271,41525,65351,199983480,Yes
860Z200US70352,70352,116,113750,94517,100,-,80998,10963972,Yes
860Z200US70353,70353,346,32537,30551,226,33993,34002,10570646,Yes
860Z200US70354,70354,1761,48216,59783,1045,60242,72523,105277863,Yes
860Z200US70355,70355,422,63393,92043,297,55125,83433,38842146,Yes
860Z200US70356,70356,730,41633,48453,427,42423,53267,35370690,Yes
860Z200US70357,70357,1088,47742,60059,690,54643,75062,65344192,Yes
860Z200US70358,70358,414,-,65454,244,95294,80093,27097956,Yes
860Z200US70359,70359,3598,47986,66219,2545,55762,74506,238255962,Yes
860Z200US70360,70360,11213,75650,92276,7505,85442,111072,1034690788,Yes
860Z200US70363,70363,9433,39421,61466,6987,40892,55143,579808778,Yes
860Z200US85352,85352,156,35547,41594,109,-,36194,6488664,Yes
860Z200US70364,70364,10680,67261,78656,7322,79210,93567,840046080,Yes
860Z200US70372,70372,954,38864,53917,540,41250,60901,51436818,Yes
860Z200US70373,70373,2368,63105,74282,1721,75546,88690,175899776,Yes
860Z200US70374,70374,2494,58315,68775,1692,68137,78322,171524850,Yes
860Z200US70375,70375,51,62321,69118,41,83162,75683,3525018,Yes
860Z200US70377,70377,1353,48606,90799,911,57474,117336,122851047,Yes
860Z200US70380,70380,8251,41075,57760,5052,54022,72030,476577760,Yes
860Z200US70390,70390,2628,50827,60784,1689,63107,76754,159740352,Yes
860Z200US70392,70392,2909,51204,65289,1959,57487,75609,189925701,Yes
860Z200US70393,70393,38,46250,57645,38,46250,57645,2190510,Yes
860Z200US70394,70394,5620,46807,72184,3888,75480,84043,405674080,Yes
860Z200US70395,70395,1641,83023,118973,1194,95909,99157,195234693,Yes
860Z200US70397,70397,323,82212,86985,249,112848,105628,28096155,Yes
860Z200US70401,70401,7632,42950,71267,4295,63428,92864,543909744,Yes
860Z200US70403,70403,11266,49675,64204,7089,60998,74626,723322264,Yes
860Z200US70420,70420,2933,69183,88535,2128,95000,103863,259673155,Yes
860Z200US70422,70422,4787,43171,77433,2806,54735,107036,370671771,Yes
860Z200US70426,70426,2140,37917,46258,1163,47759,62072,98992120,Yes
860Z200US70427,70427,6910,37611,50289,4708,41071,52715,347496990,Yes
860Z200US70431,70431,2028,45273,71862,1384,65625,87792,145736136,Yes
860Z200US70433,70433,15989,71772,101623,10716,94563,121902,1624850147,Yes
860Z200US70435,70435,7525,79625,98196,5479,95978,114211,738924900,Yes
860Z200US70436,70436,175,-,73683,147,-,80097,12894525,Yes
860Z200US70437,70437,3057,64036,80127,2234,85380,90030,244948239,Yes
860Z200US70438,70438,7698,42393,62874,5404,53979,74247,484004052,Yes
860Z200US70441,70441,2187,39761,48124,1422,51250,58395,105247188,Yes
860Z200US70442,70442,109,98087,94311,95,98444,99420,10279899,Yes
860Z200US70443,70443,2724,40665,54335,2052,49273,59527,148008540,Yes
860Z200US70444,70444,3835,34971,61865,2852,47969,69141,237252275,Yes
860Z200US70445,70445,3977,62607,87338,2800,74250,105776,347343226,Yes
860Z200US70446,70446,2354,58933,74934,1790,60192,82378,176394636,Yes
860Z200US70447,70447,5557,117363,131473,4794,125164,141763,730595461,Yes
860Z200US70448,70448,9590,82560,114184,7105,102655,128870,1095024560,Yes
860Z200US70449,70449,1233,66051,77231,814,84046,94725,95225823,Yes
860Z200US70450,70450,1117,50125,66950,648,69722,88025,74783150,Yes
860Z200US70452,70452,4788,59622,82999,3453,77104,98548,397399212,Yes
860Z200US70453,70453,318,65232,53467,148,64712,59207,17002506,Yes
860Z200US70454,70454,12167,58581,75287,7733,71365,92013,916016929,Yes
860Z200US70455,70455,699,-,102381,436,-,101681,71564319,Yes
860Z200US70456,70456,946,53145,109420,829,56985,118982,103511320,Yes
860Z200US70458,70458,15246,63478,79093,10540,69059,86906,1205851878,Yes
860Z200US70460,70460,7896,54211,65394,5523,56677,68436,516351024,Yes
860Z200US70461,70461,11795,73554,100938,8310,79701,117106,1190563710,Yes
860Z200US70462,70462,1969,45166,74745,1442,56301,88865,147172905,Yes
860Z200US70463,70463,57,22981,21960,41,23750,22534,1251720,Yes
860Z200US70464,70464,68,-,34016,56,-,19734,2313088,Yes
860Z200US70465,70465,152,18690,33447,108,-,31351,5083944,Yes
860Z200US70466,70466,3453,57015,72846,2575,66534,84448,251537238,Yes
860Z200US70471,70471,8630,85746,122361,5714,105909,154212,1055975430,Yes
860Z200US70501,70501,11037,28067,42666,5926,39922,53769,470904642,Yes
860Z200US70503,70503,11730,83063,136913,7835,103194,139762,1605989490,Yes
860Z200US70506,70506,17938,49945,66930,9066,64792,82694,1200590340,Yes
860Z200US70507,70507,6964,63125,80333,4944,75247,91883,559439012,Yes
860Z200US70508,70508,16263,80262,106601,10410,103950,130258,1733652063,Yes
860Z200US70510,70510,9606,50628,67007,6522,65723,79435,643669242,Yes
860Z200US70512,70512,3801,46237,62219,2549,65696,73515,236494419,Yes
860Z200US70513,70513,68,86786,90454,54,-,N,6150872,Yes
860Z200US70514,70514,751,29575,46290,420,43966,58499,34763790,Yes
860Z200US70515,70515,1080,32115,45301,790,42959,51946,48925080,Yes
860Z200US70516,70516,388,49426,67847,324,-,65608,26324636,Yes
860Z200US70517,70517,9638,47882,65548,6671,56620,75247,631751624,Yes
860Z200US70518,70518,5733,80015,109910,4055,95378,130440,630114030,Yes
860Z200US70520,70520,7765,57024,76403,5358,69574,89301,593269295,Yes
860Z200US70523,70523,217,74325,69521,193,74925,75354,15086057,Yes
860Z200US70524,70524,114,36429,52768,45,90375,86238,6015552,Yes
860Z200US70525,70525,5222,47674,61867,3800,61591,70204,323069474,Yes
860Z200US70526,70526,6737,34404,58479,4291,38422,71898,393973023,Yes
860Z200US70528,70528,900,55909,65207,609,87351,79208,58686300,Yes
860Z200US70529,70529,5520,59167,70035,3728,73452,78296,386593200,Yes
860Z200US70531,70531,770,81088,74568,689,81400,79876,57417360,Yes
860Z200US70532,70532,1088,42852,51539,626,49435,64791,56074432,Yes
860Z200US70533,70533,2565,53533,71733,1975,72898,80755,183995145,Yes
860Z200US70534,70534,214,40714,61700,135,55341,61608,13203800,Yes
860Z200US70535,70535,6356,40805,64145,4234,47470,66636,407705620,Yes
860Z200US70537,70537,174,53929,65828,128,54071,72620,11454072,Yes
860Z200US70538,70538,4887,40304,56453,3084,46528,66958,275885811,Yes
860Z200US70541,70541,387,-,44768,278,60066,48626,17325216,Yes
860Z200US70542,70542,1186,70278,75502,836,80772,88745,89545372,Yes
860Z200US70543,70543,1498,65357,76321,1008,90568,96308,114328858,Yes
860Z200US70544,70544,3865,49143,62439,2846,54123,73125,241326735,Yes
860Z200US70546,70546,6126,43535,70542,3959,65939,90778,432140292,Yes
860Z200US70548,70548,3548,54246,68144,2416,64056,79097,241774912,Yes
860Z200US70549,70549,1215,32451,58071,874,49375,68743,70556265,Yes
860Z200US70551,70551,197,36130,42528,129,36401,48824,8378016,Yes
860Z200US70552,70552,367,39250,61805,244,-,75584,22682435,Yes
860Z200US70554,70554,2084,23837,43015,1222,35913,52082,89643260,Yes
860Z200US70555,70555,2867,63668,78137,2316,68654,83555,224018779,Yes
860Z200US70556,70556,358,100122,73032,298,100518,82679,26145456,Yes
860Z200US70559,70559,897,57969,67066,775,71250,71844,60158202,Yes
860Z200US70560,70560,14261,44371,59884,9521,51932,62917,854005724,Yes
860Z200US70563,70563,7852,66471,84304,5738,77064,88865,661955008,Yes
860Z200US70570,70570,14304,42391,58274,9178,51706,68515,833551296,Yes
860Z200US70576,70576,351,37799,53788,253,38750,61394,18879588,Yes
860Z200US70577,70577,1570,46558,57765,1173,51118,64047,90691050,Yes
860Z200US70578,70578,6200,53750,65782,4215,74075,78475,407848400,Yes
860Z200US70580,70580,85,50452,47689,4,-,N,4053565,Yes
860Z200US70581,70581,267,-,45248,186,40172,46498,12081216,Yes
860Z200US70582,70582,7609,46153,63817,4716,63420,79832,485583553,Yes
860Z200US70583,70583,3926,52554,69954,2388,67143,76130,274639404,Yes
860Z200US70584,70584,2473,44625,64816,1781,75347,73920,160289968,Yes
860Z200US70585,70585,123,26250,40676,72,-,50119,5003148,Yes
860Z200US70586,70586,7333,32553,52470,5124,39820,62034,384762510,Yes
860Z200US70589,70589,1120,39804,71058,705,56339,92755,79584960,Yes
860Z200US70591,70591,1658,61923,77838,1338,79219,89030,129055404,Yes
860Z200US70592,70592,9161,87508,102324,7546,95000,112943,937390164,Yes
860Z200US70601,70601,13469,44108,75842,7580,63141,97575,1021515898,Yes
860Z200US70605,70605,15508,81404,105701,10259,101337,127794,1639211108,Yes
860Z200US70607,70607,10538,45275,62214,6465,54336,71583,655611132,Yes
860Z200US70611,70611,7700,92860,110836,5354,96167,118938,853437200,Yes
860Z200US70615,70615,4418,40500,58153,2736,51525,68468,256919954,Yes
860Z200US70630,70630,668,64096,99150,597,64424,106200,66232200,Yes
860Z200US70631,70631,126,-,77798,109,-,75534,9802548,Yes
860Z200US70632,70632,199,-,85047,71,111198,126387,16924353,Yes
860Z200US70633,70633,2344,63056,77635,1820,77192,88410,181976440,Yes
860Z200US70634,70634,9727,58380,78241,6993,74912,86291,761050207,Yes
860Z200US70637,70637,388,108417,103072,337,108876,108549,39991936,Yes
860Z200US70638,70638,277,43036,91218,239,-,101713,25267386,Yes
860Z200US70639,70639,126,56719,67779,107,61023,77456,8540154,Yes
860Z200US70640,70640,116,18036,28734,70,-,36759,3333144,Yes
860Z200US70643,70643,123,28826,41646,56,-,N,5122458,Yes
860Z200US70644,70644,221,19375,35096,105,-,52391,7756216,Yes
860Z200US70645,70645,353,77986,81584,309,79792,85545,28799152,Yes
860Z200US70646,70646,114,-,62358,114,-,52368,7108812,Yes
860Z200US70647,70647,3772,60342,76226,3122,66875,81370,287524472,Yes
860Z200US70648,70648,2550,43958,57334,1787,56047,68737,146201700,Yes
860Z200US70650,70650,66,62938,52091,0,-,-,3438006,Yes
860Z200US70651,70651,62,-,28558,23,-,N,1770596,Yes
860Z200US70652,70652,551,51641,65742,410,69000,76759,36223842,Yes
860Z200US70653,70653,1320,56190,68519,797,71729,78852,90445080,Yes
860Z200US70655,70655,945,49280,60672,638,56439,67886,57335040,Yes
860Z200US70656,70656,1250,45625,64069,939,43125,69372,80086250,Yes
860Z200US70657,70657,1744,65159,76707,1269,70625,86407,133777008,Yes
860Z200US70658,70658,239,80313,80446,182,85227,91127,19226594,Yes
860Z200US70659,70659,529,61953,72698,360,74375,84969,38457242,Yes
860Z200US70660,70660,652,58913,81648,451,96036,105145,53234496,Yes
860Z200US70661,70661,572,32130,54362,393,44792,66125,31095064,Yes
860Z200US70662,70662,126,83587,73033,118,58875,66906,9202158,Yes
860Z200US70663,70663,10891,54733,68873,6981,67044,79585,750095843,Yes
860Z200US70665,70665,4203,79068,102344,2864,107389,126136,430151832,Yes
860Z200US70668,70668,2188,43986,63906,1617,53355,73991,139826328,Yes
860Z200US70669,70669,3573,62029,66723,2640,70118,75148,238401279,Yes
860Z200US70706,70706,7349,84790,97080,5899,97519,103015,713440920,Yes
860Z200US70710,70710,2228,81681,92364,1650,95694,103011,205786992,Yes
860Z200US70711,70711,1815,82921,100026,1541,103625,110287,181547190,Yes
860Z200US70712,70712,131,64083,82602,90,63833,69383,10820862,Yes
860Z200US70714,70714,6369,60061,76607,4572,68740,84818,487909983,Yes
860Z200US70715,70715,401,48393,66409,305,60737,74083,26630009,Yes
860Z200US70719,70719,1340,70479,88616,971,90625,103178,118745440,Yes
860Z200US70721,70721,212,-,51359,173,"2,500-",45914,10888108,Yes
860Z200US70722,70722,2075,67188,80047,1213,96708,102528,166097525,Yes
860Z200US70723,70723,398,54063,69877,286,66771,84448,27811046,Yes
860Z200US70725,70725,616,65131,57905,266,66489,79716,35669480,Yes
860Z200US70726,70726,20141,71910,82834,14702,82120,92452,1668359594,Yes
860Z200US70729,70729,241,-,116951,167,-,122593,28185191,Yes
860Z200US71002,71002,92,61250,64591,66,66591,77965,5942372,Yes
860Z200US70730,70730,1309,57028,91226,843,80304,116041,119414834,Yes
860Z200US70732,70732,413,58542,60790,266,66136,75102,25106270,Yes
860Z200US70733,70733,480,56023,80371,266,94375,97888,38578080,Yes
860Z200US70734,70734,2954,112320,129149,2529,112133,124654,381506146,Yes
860Z200US70736,70736,215,14688,22221,148,-,23505,4777515,Yes
860Z200US70737,70737,17603,74160,93026,12733,85335,104543,1637536678,Yes
860Z200US70739,70739,4710,99385,113000,3781,124063,128691,532230000,Yes
860Z200US70740,70740,403,48396,57453,255,62292,77841,23153559,Yes
860Z200US70743,70743,190,127543,122316,150,128233,139703,23240040,Yes
860Z200US70744,70744,1924,79451,89708,1459,94583,95122,172598192,Yes
860Z200US70747,70747,172,25800,30965,130,26500,36719,5325980,Yes
860Z200US70748,70748,1682,54405,81227,1107,67883,98420,136623814,Yes
860Z200US70749,70749,613,32392,53345,293,47292,72782,32700485,Yes
860Z200US70750,70750,540,28571,55962,375,28681,60469,30219480,Yes
860Z200US70752,70752,263,-,75732,190,100833,99604,19917516,Yes
860Z200US70753,70753,270,32500,44467,171,33672,44487,12006090,Yes
860Z200US70754,70754,4484,71667,76497,3068,83333,82661,343012548,Yes
860Z200US70755,70755,604,52000,67322,363,81008,86117,40662488,Yes
860Z200US70756,70756,188,-,57147,148,56827,64668,10743636,Yes
860Z200US70757,70757,1240,49259,63894,746,84804,92351,79228560,Yes
860Z200US70759,70759,622,48750,54515,387,80559,76449,33908330,Yes
860Z200US70760,70760,2621,39931,62302,1277,56940,80974,163293542,Yes
860Z200US70761,70761,240,39609,51611,160,39805,62110,12386640,Yes
860Z200US70762,70762,294,65741,87944,167,89279,132535,25855536,Yes
860Z200US70763,70763,1658,91250,101380,1202,107212,116985,168088040,Yes
860Z200US70764,70764,5923,54854,71908,4167,63822,82905,425911084,Yes
860Z200US70767,70767,5984,67441,75990,4409,75693,83474,454724160,Yes
860Z200US70769,70769,16270,104343,118177,13068,118657,129120,1922739790,Yes
860Z200US70770,70770,1387,87813,82700,967,89037,89276,114704900,Yes
860Z200US70772,70772,411,62361,84266,300,71897,101634,34633326,Yes
860Z200US70774,70774,3589,73063,99342,2790,86154,114151,356538438,Yes
860Z200US70775,70775,3560,65674,92113,2457,85750,112260,327922280,Yes
860Z200US70776,70776,1403,58294,71603,1085,59578,77819,100459009,Yes
860Z200US70777,70777,1583,65222,93532,1218,74032,104574,148061156,Yes
860Z200US70778,70778,1181,96585,100646,796,115602,114488,118862926,Yes
860Z200US70780,70780,403,96569,104628,330,95913,103383,42165084,Yes
860Z200US70782,70782,48,34239,40158,40,33804,40863,1927584,Yes
860Z200US71024,71024,497,40404,53941,319,-,67804,26808677,Yes
860Z200US70783,70783,956,104500,133406,715,120433,127247,127536136,Yes
860Z200US70785,70785,7731,73750,86184,5792,84426,92391,666288504,Yes
860Z200US70787,70787,113,43315,56082,72,-,79297,6337266,Yes
860Z200US70788,70788,1486,49464,71583,1029,60237,85004,106372338,Yes
860Z200US70789,70789,323,30179,38212,258,31104,43484,12342476,Yes
860Z200US70791,70791,10815,73621,96282,7911,96220,109299,1041289830,Yes
860Z200US70801,70801,189,98791,103531,17,-,N,19567359,Yes
860Z200US70802,70802,10088,29647,48162,4397,36215,52421,485858256,Yes
860Z200US70805,70805,8955,25661,38641,5325,31013,43514,346030155,Yes
